"","species","temp","se_temp","within_sp_var_temp","prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Dispersal_mode"
"516","Meriania_hexamera",5.675104,0.002438,4e-06,7.5884,0.099741,0.005911,7.106366,0.022219,0.000684,9.591089,0.093714,0.006515,"Abiotic"
"517","Meriania_leucantha",5.696584,0.003357,3.9e-05,7.449072,0.292896,0.053203,7.471802,0.110427,0.006156,9.118737,0.32999,0.058634,"Abiotic"
"518","Meriania_macrophylla",5.673787,0.00268,4e-06,7.598631,0.096567,0.00532,7.210078,0.031972,0.000616,9.510853,0.096743,0.005863,"Abiotic"
"519","Meriania_robusta",5.681366,NA,7.7e-05,7.218177,NA,0.106405,7.095064,NA,0.012312,9.277906,NA,0.117268,"Abiotic"
"520","Meriania_sclerophylla",5.685201,0.004586,2.6e-05,7.679899,0.085463,0.035468,7.350977,0.024601,0.004104,9.594799,0.028063,0.039089,"Abiotic"
"521","Meriania_urceolata",5.698974,0.000983,1e-06,7.80774,0.029114,0.001744,7.276386,0.012899,0.000202,9.737149,0.029503,0.001922,"Abiotic"
"522","Merianthera_bullata",5.685449,NA,7.7e-05,7.145984,NA,0.106405,7.149132,NA,0.012312,9.22513,NA,0.117268,"Abiotic"
"523","Merianthera_burlemarxii",5.69289,NA,7.7e-05,7.044905,NA,0.106405,7.211557,NA,0.012312,9.064736,NA,0.117268,"Abiotic"
"524","Merianthera_eburnea",5.68392,0.00017,3.9e-05,6.871526,0.012961,0.053203,7.287218,0.001026,0.006156,8.787297,0.000382,0.058634,"Abiotic"
"525","Merianthera_parvifolia",5.692553,0.000337,3.9e-05,7.067907,0.023002,0.053203,7.175395,0.013773,0.006156,9.15378,0.030524,0.058634,"Abiotic"
"526","Merianthera_pulchra",5.694035,0.000229,1.5e-05,6.973326,0.057621,0.021281,7.227673,0.014587,0.002462,8.978755,0.089262,0.023454,"Abiotic"
"527","Merianthera_verrucosa",5.691879,NA,7.7e-05,7.091742,NA,0.106405,7.195187,NA,0.012312,9.135401,NA,0.117268,"Abiotic"
"528","Miconia_abbreviata",5.697684,0.001033,2e-06,7.82649,0.042206,0.002217,7.198635,0.018706,0.000257,9.842806,0.054111,0.002443,"Biotic"
"529","Miconia_acreana",5.699105,0.000168,3.9e-05,7.575108,0.090177,0.053203,7.168755,0.044277,0.006156,9.618384,0.057387,0.058634,"Biotic"
"530","Miconia_acuminata",5.697059,0.001895,6e-06,7.676348,0.084742,0.008185,7.321501,0.019564,0.000947,9.531873,0.078224,0.009021,"Biotic"
"531","Miconia_acuminifera",5.674708,0.002255,8e-06,7.708484,0.064044,0.010641,7.204835,0.0246,0.001231,9.653695,0.03848,0.011727,"Biotic"
"532","Miconia_aeruginosa",5.67836,0.001771,2e-06,7.461125,0.066425,0.002533,7.238326,0.01909,0.000293,9.409102,0.058923,0.002792,"Biotic"
"533","Miconia_affinis",5.69532,0.00059,0,7.695857,0.025155,0.000449,7.286699,0.00826,5.3e-05,9.571986,0.025014,0.000503,"Biotic"
"534","Miconia_aggregata",5.672577,0.00283,4e-06,7.522848,0.071051,0.00532,7.12828,0.030449,0.000616,9.618629,0.060833,0.005863,"Biotic"
"535","Miconia_alata",5.699974,0.000572,1e-06,7.654524,0.027182,0.001097,7.312615,0.009716,0.000127,9.567108,0.027851,0.001209,"Biotic"
"536","Miconia_albertobrenesii",5.690567,0.001208,6e-06,8.020606,0.057855,0.0076,7.284823,0.029997,0.000879,9.844052,0.045943,0.008376,"Biotic"
"537","Miconia_albicans",5.693341,0.000489,0,7.378814,0.025286,0.000347,7.345544,0.006066,4.1e-05,9.248596,0.024427,0.00039,"Biotic"
"538","Miconia_alboglandulosa",5.682448,0.002703,1e-05,7.9469,0.06148,0.013301,7.234662,0.033595,0.001539,9.975427,0.065536,0.014658,"Biotic"
"539","Miconia_alborosea",5.669364,NA,7.7e-05,7.007601,NA,0.106405,7.26543,NA,0.012312,9.343559,NA,0.117268,"Biotic"
"540","Miconia_alborufescens",5.691962,0.001024,1e-06,7.330738,0.049678,0.001612,7.329775,0.008969,0.000187,9.218307,0.055985,0.001777,"Biotic"
"541","Miconia_aliquantula",5.700195,0.000873,6e-06,7.788356,0.04089,0.008185,7.238885,0.027713,0.000947,9.754056,0.034124,0.009021,"Biotic"
"542","Miconia_alternans",5.696969,0.001512,2e-06,7.685009,0.128845,0.002728,7.277872,0.020209,0.000316,9.597331,0.134508,0.003007,"Biotic"
"543","Miconia_amilcariana",5.665215,NA,7.7e-05,6.794587,NA,0.106405,7.266827,NA,0.012312,8.885579,NA,0.117268,"Biotic"
"544","Miconia_ampla",5.697822,0.000605,1e-06,7.831663,0.03855,0.001314,7.272126,0.013794,0.000152,9.731684,0.041444,0.001448,"Biotic"
"545","Miconia_amplinodis",5.679643,0.004133,2.6e-05,8.005978,0.016638,0.035468,7.291226,0.029755,0.004104,9.95416,0.161634,0.039089,"Biotic"
"546","Miconia_anchicayensis",5.695582,NA,7.7e-05,7.873217,NA,0.106405,7.224753,NA,0.012312,9.997615,NA,0.117268,"Biotic"
"547","Miconia_andersonii",5.684559,0.009858,2.6e-05,7.855628,0.151908,0.035468,7.186952,0.107026,0.004104,9.830751,0.195167,0.039089,"Biotic"
"548","Miconia_andreana",5.675897,NA,7.7e-05,7.441907,NA,0.106405,7.163172,NA,0.012312,9.409273,NA,0.117268,"Biotic"
"549","Miconia_androsaemifolia",5.699272,NA,7.7e-05,7.30586,NA,0.106405,7.472501,NA,0.012312,8.891236,NA,0.117268,"Biotic"
"550","Miconia_apiculata",5.669708,NA,7.7e-05,7.679714,NA,0.106405,7.235619,NA,0.012312,9.722505,NA,0.117268,"Biotic"
"551","Miconia_aplostachya",5.702548,0.000564,1e-06,7.768985,0.030272,0.001499,7.301678,0.013735,0.000173,9.675834,0.036128,0.001652,"Biotic"
"552","Miconia_aponeura",5.690145,0.003201,4e-06,8.068159,0.10329,0.004837,7.238395,0.017302,0.00056,9.943162,0.081189,0.00533,"Biotic"
"553","Miconia_appendiculata",5.691645,0.002013,4e-06,7.988873,0.078545,0.005067,7.300661,0.027803,0.000586,9.808841,0.069669,0.005584,"Biotic"
"554","Miconia_approximata",5.699183,0.000773,4e-06,8.128177,0.070456,0.00532,7.402818,0.010672,0.000616,9.846801,0.064808,0.005863,"Biotic"
"555","Miconia_araguensis",5.675914,0.004483,6e-06,7.405213,0.125284,0.0076,7.219312,0.029329,0.000879,9.41289,0.111478,0.008376,"Biotic"
"556","Miconia_arboricola",5.690629,0.002192,1.3e-05,8.084393,0.144339,0.017734,7.268198,0.058971,0.002052,9.983206,0.122885,0.019545,"Biotic"
"557","Miconia_argentea",5.698274,0.00058,1e-06,7.780626,0.041255,0.001773,7.463446,0.009109,0.000224,9.466849,0.042657,0.002132,"Biotic"
"558","Miconia_argyraea",5.691045,0.006786,2.6e-05,7.428359,0.20306,0.035468,7.188614,0.007078,0.004104,9.419638,0.209415,0.039089,"Biotic"
"559","Miconia_argyrophylla",5.698785,0.000756,1e-06,7.689772,0.031658,0.001282,7.274779,0.010875,0.000148,9.625979,0.03321,0.001413,"Biotic"
"560","Miconia_asclepiadea",5.674469,0.002207,6e-06,7.695248,0.067873,0.0076,7.047436,0.018553,0.000879,9.763328,0.088619,0.008376,"Biotic"
"561","Miconia_aspergillaris",5.65389,0.001577,3.9e-05,6.720507,0.107122,0.053203,6.982828,0.008349,0.006156,8.885745,0.110659,0.058634,"Biotic"
"562","Miconia_asperrima",5.671949,0.00242,4e-06,7.595017,0.09781,0.004837,7.127176,0.02255,0.00056,9.554572,0.083655,0.00533,"Biotic"
"563","Miconia_astroplocama",5.689381,0.001738,3e-06,7.792434,0.068236,0.003547,7.211813,0.026699,0.00041,9.748707,0.077406,0.003909,"Biotic"
"564","Miconia_atropurpurea",5.694766,0.002111,1.5e-05,8.183024,0.15306,0.021281,7.086647,0.061329,0.002462,10.017894,0.059449,0.023454,"Biotic"
"565","Miconia_aulocalyx",5.699837,0.000655,4e-06,7.828586,0.050151,0.00532,7.12084,0.014716,0.000616,9.926746,0.058823,0.005863,"Biotic"
"566","Miconia_aureoides",5.695138,0.0012,3e-06,7.844817,0.052031,0.004093,7.148445,0.017139,0.000474,9.862614,0.068468,0.00451,"Biotic"
"567","Miconia_baracoensis",5.698602,NA,7.7e-05,7.487174,NA,0.106405,7.482682,NA,0.012312,9.269081,NA,0.117268,"Biotic"
"568","Miconia_barbeyana",5.678845,0.002566,3e-06,7.455673,0.094689,0.004434,7.167199,0.023513,0.000513,9.480515,0.095027,0.004886,"Biotic"
"569","Miconia_barbinervis",5.696321,0.001113,1e-06,7.882399,0.03811,0.001419,7.264074,0.018913,0.000164,9.772498,0.042087,0.001564,"Biotic"
"570","Miconia_barkeri",5.669708,NA,7.7e-05,7.679714,NA,0.106405,7.231287,NA,0.012312,9.734003,NA,0.117268,"Biotic"
"571","Miconia_baumgratziana",5.680808,0.005601,1.9e-05,7.16135,0.095883,0.026601,7.117099,0.057612,0.003078,9.271191,0.144543,0.029317,"Biotic"
"572","Miconia_bensparrei",5.655618,0.019936,3.9e-05,7.465336,0.335237,0.053203,7.004897,0.127601,0.006156,9.524499,0.310067,0.058634,"Biotic"
"573","Miconia_benthamiana",5.687005,0.002456,3e-06,7.973699,0.091981,0.004626,7.134089,0.026575,0.000535,9.965698,0.091074,0.005099,"Biotic"
"574","Miconia_bicolor",5.693395,0.000168,3.9e-05,7.285274,0.033928,0.053203,7.511297,0.021326,0.006156,8.929011,0.035301,0.058634,"Biotic"
"575","Miconia_biglandulosa",5.697966,0.002059,3e-06,7.911062,0.048056,0.003669,7.127949,0.012627,0.000425,9.9681,0.046234,0.004044,"Biotic"
"576","Miconia_biperulifera",5.676767,0.012568,2.6e-05,8.039355,0.052694,0.035468,7.240445,0.161618,0.004104,9.854138,0.087888,0.039089,"Biotic"
"577","Miconia_boliviensis",5.667037,0.004334,1.1e-05,6.907242,0.087777,0.015201,7.312415,0.010493,0.001759,8.784134,0.082736,0.016753,"Biotic"
"578","Miconia_brachybotrya",5.695247,0.002717,8e-06,7.952463,0.076827,0.010641,7.148311,0.032058,0.001231,9.999762,0.111715,0.011727,"Biotic"
"579","Miconia_brachycalyx",5.687363,0.002709,6e-06,8.214403,0.141358,0.0076,7.189534,0.02893,0.000879,10.077215,0.108314,0.008376,"Biotic"
"580","Miconia_brachygyna",5.67275,0.002975,6e-06,7.575134,0.11634,0.0076,7.149027,0.026294,0.000879,9.577635,0.095162,0.008376,"Biotic"
"581","Miconia_bracteata",5.695912,0.001326,3e-06,7.745816,0.052122,0.004434,7.357504,0.013391,0.000535,9.586443,0.046168,0.005099,"Biotic"
"582","Miconia_bracteolata",5.650572,0.00282,6e-06,7.105803,0.096862,0.008867,6.934649,0.023673,0.001026,9.337813,0.095902,0.009772,"Biotic"
"583","Miconia_bractiflora",5.691724,0.002046,6e-06,8.320223,0.126151,0.008185,7.224293,0.029582,0.000947,10.188615,0.113219,0.009021,"Biotic"
"584","Miconia_brevitheca",5.679425,0.00365,1.1e-05,7.941299,0.098271,0.015201,7.005523,0.01733,0.001759,9.926535,0.085686,0.016753,"Biotic"
"585","Miconia_brunnea",5.676663,0.001331,4e-06,7.324322,0.024149,0.005911,7.147777,0.024196,0.000684,9.366449,0.0443,0.006515,"Biotic"
"586","Miconia_bubalina",5.695324,0.000972,1e-06,7.743465,0.032563,0.000967,7.243821,0.013217,0.000112,9.692019,0.036888,0.001066,"Biotic"
"587","Miconia_bullata",5.665423,0.016625,3.9e-05,6.951135,0.056465,0.053203,7.023461,0.241269,0.006156,9.12691,0.463714,0.058634,"Biotic"
"588","Miconia_buxifolia",5.656283,0.007785,1.1e-05,7.191092,0.12102,0.015201,7.10707,0.046907,0.001759,9.289131,0.107508,0.016753,"Biotic"
"589","Miconia_cabucu",5.676014,0.001264,5e-06,7.4119,0.053731,0.00665,7.065361,0.013745,0.00077,9.547191,0.054121,0.007329,"Biotic"
"590","Miconia_calignosa",5.659308,NA,7.7e-05,6.869014,NA,0.106405,6.874198,NA,0.012312,9.057073,NA,0.117268,"Biotic"
"591","Miconia_calycina",5.687592,0.002054,2.6e-05,7.290184,0.04919,0.035468,7.371023,0.052678,0.004104,9.150789,0.120731,0.039089,"Biotic"
"592","Miconia_campestris",5.699819,0.001444,6e-06,7.804719,0.070309,0.008867,7.390298,0.015845,0.001026,9.569795,0.057761,0.009772,"Biotic"
"593","Miconia_capitellata",5.679125,0.003726,7e-06,7.598685,0.140914,0.009673,7.101995,0.034988,0.001119,9.607562,0.15953,0.010661,"Biotic"
"594","Miconia_capixaba",5.682389,NA,7.7e-05,7.170888,NA,0.106405,7.104144,NA,0.012312,9.313168,NA,0.117268,"Biotic"
"595","Miconia_carnea",5.662787,NA,7.7e-05,8.139149,NA,0.106405,6.96885,NA,0.012312,10.582992,NA,0.117268,"Biotic"
"596","Miconia_cataractae",5.652291,0.002991,1.3e-05,7.155534,0.129689,0.017734,7.081799,0.025234,0.002052,9.284781,0.091626,0.019545,"Biotic"
"597","Miconia_caudata",5.680929,0.00269,5e-06,7.602737,0.085776,0.00665,7.240372,0.022338,0.00077,9.64834,0.043738,0.007329,"Biotic"
"598","Miconia_caudigera",5.683965,0.001773,5e-06,6.907224,0.085633,0.006259,7.282221,0.021174,0.000724,8.868313,0.099146,0.006898,"Biotic"
"599","Miconia_centrodesma",5.693962,0.000909,1e-06,7.850607,0.036235,0.001004,7.26164,0.01252,0.000116,9.778534,0.037309,0.001106,"Biotic"
"600","Miconia_cerasiflora",5.700276,NA,7.7e-05,7.630461,NA,0.106405,7.49276,NA,0.012312,9.343997,NA,0.117268,"Biotic"
"601","Miconia_cercophora",5.670203,0.008533,1.9e-05,7.863119,0.301467,0.026601,6.967562,0.043016,0.003078,10.046288,0.235851,0.029317,"Biotic"
"602","Miconia_chamissois",5.690019,0.00065,1e-06,7.243523,0.015007,0.000794,7.337232,0.008516,9.2e-05,9.122579,0.018988,0.000875,"Biotic"
"603","Miconia_chartacea",5.684321,0.001329,2e-06,7.275833,0.044469,0.002533,7.20714,0.020836,3e-04,9.279098,0.05404,0.00286,"Biotic"
"604","Miconia_chionophila",5.648316,0.003101,2e-06,7.192464,0.073184,0.002956,6.986157,0.024442,0.000342,9.35139,0.061055,0.003257,"Biotic"
"605","Miconia_chrysocoma",5.651776,0.00474,3.9e-05,7.071529,0.051338,0.053203,7.161527,0.057383,0.006156,9.129698,0.068671,0.058634,"Biotic"
"606","Miconia_chrysophylla",5.697713,0.000789,1e-06,7.657672,0.029087,0.000755,7.304101,0.009976,8.9e-05,9.542054,0.029495,0.000844,"Biotic"
"607","Miconia_ciliata",5.697056,0.000521,0,7.580408,0.026316,0.000455,7.326906,0.006539,5.4e-05,9.443804,0.027874,0.000512,"Biotic"
"608","Miconia_cinerascens",5.673125,0.001079,2e-06,7.424976,0.020749,0.002313,7.149467,0.014372,0.000274,9.483488,0.026826,0.002606,"Biotic"
"609","Miconia_cinnamomifolia",5.681676,0.001334,2e-06,7.233447,0.027424,0.002365,7.166032,0.014111,0.00028,9.283978,0.038926,0.002665,"Biotic"
"610","Miconia_cipoensis",5.675897,NA,7.7e-05,7.364547,NA,0.106405,7.163172,NA,0.012312,9.387482,NA,0.117268,"Biotic"
"611","Miconia_cladonia",5.659725,0.003747,3e-06,7.541878,0.092479,0.004256,7.047035,0.026267,0.000492,9.703516,0.062122,0.004691,"Biotic"
"612","Miconia_collatata",5.684213,0.001468,3e-06,7.314432,0.031124,0.003941,7.285595,0.018991,0.000456,9.236081,0.031691,0.004343,"Biotic"
"613","Miconia_complanata",5.6666,NA,7.7e-05,7.165493,NA,0.106405,7.088409,NA,0.012312,8.815964,NA,0.117268,"Biotic"
"614","Miconia_concinna",5.667637,NA,7.7e-05,7.741968,NA,0.106405,6.955593,NA,0.012312,10.335984,NA,0.117268,"Biotic"
"615","Miconia_coriacea",5.690528,NA,7.7e-05,7.826044,NA,0.106405,7.411556,NA,0.012312,9.483264,NA,0.117268,"Biotic"
"616","Miconia_coronata",5.683261,0.00254,6e-06,7.63025,0.097846,0.008867,7.244519,0.021748,0.001026,9.63087,0.03951,0.009772,"Biotic"
"617","Miconia_corymbiformis",5.657331,0.006016,8e-06,7.224742,0.184397,0.010641,6.957648,0.032206,0.001231,9.383401,0.149304,0.011727,"Biotic"
"618","Miconia_costaricensis",5.672573,0.002021,5e-06,7.873816,0.060609,0.007094,7.183678,0.024643,0.000821,9.860966,0.0659,0.007818,"Biotic"
"619","Miconia_crassinervia",5.696669,0.001989,3e-06,7.744152,0.057573,0.0038,7.288116,0.015376,0.00044,9.630283,0.054268,0.004188,"Biotic"
"620","Miconia_cremadena",5.668059,0.006185,2.6e-05,8.086119,0.164557,0.035468,7.13204,0.104437,0.004104,10.019066,0.040864,0.039089,"Biotic"
"621","Miconia_cremophylla",5.666438,0.002409,6e-06,7.558837,0.097428,0.0076,7.122588,0.02198,0.000879,9.60089,0.086472,0.008376,"Biotic"
"622","Miconia_crocea",5.655374,0.014481,2.6e-05,7.318163,0.232726,0.035468,6.970477,0.081304,0.004104,9.396519,0.300381,0.039089,"Biotic"
"623","Miconia_cubatanensis",5.681084,0.001408,2e-06,7.280743,0.042234,0.002418,7.201353,0.01963,0.000286,9.275268,0.054336,0.002727,"Biotic"
"624","Miconia_cubensis",5.683069,NA,7.7e-05,7.567863,NA,0.106405,7.325149,NA,0.012312,9.268515,NA,0.117268,"Biotic"
"625","Miconia_cuprea",5.654353,0.006534,1.9e-05,7.093337,0.038011,0.026601,6.948869,0.076299,0.003078,9.19236,0.146428,0.029317,"Biotic"
"626","Miconia_cuspidata",5.697338,0.000804,1e-06,7.535434,0.039629,0.001565,7.286786,0.012067,0.000181,9.440767,0.046547,0.001725,"Biotic"
"627","Miconia_cuspidatissima",5.664868,NA,7.7e-05,8.211211,NA,0.106405,7.04316,NA,0.012312,10.176107,NA,0.117268,"Biotic"
"628","Miconia_cyanocarpa",5.680985,0.002999,8e-06,7.340198,0.109184,0.010641,7.280081,0.029867,0.001231,9.204133,0.101392,0.011727,"Biotic"
"629","Miconia_cyathanthera",5.675449,0.004271,1.5e-05,7.352004,0.061125,0.021281,7.178758,0.030012,0.002462,9.386577,0.111913,0.023454,"Biotic"
"630","Miconia_dapsiliflora",5.665429,0.016278,3.9e-05,7.652854,0.418677,0.053203,7.059804,0.075087,0.006156,9.662232,0.351141,0.058634,"Biotic"
"631","Miconia_decurrens",5.693009,0.002106,2e-06,7.808141,0.062493,0.003432,7.174455,0.017607,0.000397,9.813587,0.07034,0.003783,"Biotic"
"632","Miconia_delicatula",5.696924,0.001357,2.6e-05,7.329011,0.03448,0.035468,7.451012,0.01518,0.004104,8.998386,0.040311,0.039089,"Biotic"
"633","Miconia_denticulata",5.661794,0.002416,4e-06,7.061372,0.110216,0.004837,7.109799,0.030461,0.00056,9.160089,0.119819,0.00533,"Biotic"
"634","Miconia_desmantha",5.686652,0.001557,4e-06,7.499865,0.093039,0.005067,7.424074,0.01483,0.000586,9.284368,0.090295,0.005584,"Biotic"
"635","Miconia_diaphanea",5.699575,0.001215,5e-06,7.783288,0.033818,0.00665,7.296248,0.018306,0.00077,9.660755,0.030885,0.007329,"Biotic"
"636","Miconia_discolor",5.680204,0.00107,2e-06,7.286166,0.021006,0.00313,7.2281,0.016364,0.000362,9.27051,0.029044,0.003449,"Biotic"
"637","Miconia_dispar",5.698909,0.000685,1e-06,7.684063,0.024274,0.001169,7.239888,0.008336,0.000135,9.644801,0.025641,0.001289,"Biotic"
"638","Miconia_dissita",5.686128,NA,7.7e-05,8.08641,NA,0.106405,7.31055,NA,0.012312,9.779057,NA,0.117268,"Biotic"
"639","Miconia_dolichopoda",5.66824,0.002896,4e-06,7.433385,0.10852,0.004837,7.159038,0.024402,0.00056,9.446593,0.080839,0.00533,"Biotic"
"640","Miconia_dolichorrhyncha",5.694609,0.001004,1e-06,7.79135,0.034359,0.001023,7.204804,0.010455,0.000118,9.758775,0.033273,0.001128,"Biotic"
"641","Miconia_donaeana",5.684907,0.003154,5e-06,7.799574,0.079696,0.00665,7.335652,0.022898,0.00077,9.540759,0.07709,0.007329,"Biotic"
"642","Miconia_dorsiloba",5.695559,0.001297,3e-06,8.06955,0.062106,0.003669,7.274447,0.026865,0.00044,9.955938,0.057998,0.004188,"Biotic"
"643","Miconia_duckei",5.699362,0.001435,5e-06,7.723871,0.056671,0.00665,7.14625,0.022738,0.00077,9.775528,0.07217,0.007329,"Biotic"
"644","Miconia_dunstervillei",5.657564,NA,7.7e-05,6.849066,NA,0.106405,7.117206,NA,0.012312,9.109967,NA,0.117268,"Biotic"
"645","Miconia_egensis",5.699608,0.000811,2e-06,7.751309,0.032689,0.002365,7.251817,0.014758,0.000274,9.691765,0.037442,0.002606,"Biotic"
"646","Miconia_elaeoides",5.649125,0.002256,7e-06,7.331337,0.137241,0.009673,7.082074,0.025376,0.001119,9.513569,0.089514,0.010661,"Biotic"
"647","Miconia_elegans",5.688577,0.000983,1e-06,7.229781,0.026147,0.002008,7.327537,0.011352,0.000232,9.120217,0.030225,0.002213,"Biotic"
"648","Miconia_elvirae",5.659656,NA,7.7e-05,6.795706,NA,0.106405,7.221836,NA,0.012312,8.939843,NA,0.117268,"Biotic"
"649","Miconia_eriocalyx",5.691424,0.003675,3e-06,7.514605,0.073268,0.004626,7.159966,0.018625,0.000535,9.607591,0.063341,0.005099,"Biotic"
"650","Miconia_erioclada",5.691524,0.00224,2e-06,7.672365,0.063374,0.00304,7.168928,0.015444,0.000352,9.706868,0.066558,0.003351,"Biotic"
"651","Miconia_eriodonta",5.702173,0.000776,3e-06,7.806404,0.02742,0.004626,7.289977,0.01755,0.000535,9.714276,0.028337,0.005099,"Biotic"
"652","Miconia_erosa",5.662092,0.000347,3.9e-05,7.866506,0.028557,0.053203,7.136784,0.013917,0.006156,10.020147,0.021667,0.058634,"Biotic"
"653","Miconia_ferruginata",5.690021,0.000871,1e-06,7.219795,0.02816,0.00133,7.333764,0.008897,0.000154,9.100902,0.030617,0.001466,"Biotic"
"654","Miconia_ferruginea",5.687788,0.003169,6e-06,7.33936,0.031167,0.008185,7.344415,0.02644,0.000947,9.201705,0.04304,0.009021,"Biotic"
"655","Miconia_floribunda",5.670629,0.002361,3e-06,7.534428,0.093248,0.003669,7.168152,0.021219,0.000425,9.502401,0.064674,0.004044,"Biotic"
"656","Miconia_formicaria",5.692041,0.003541,3.9e-05,8.073277,0.20006,0.053203,7.201268,0.023486,0.006156,10.146251,0.148636,0.058634,"Biotic"
"657","Miconia_foveolata",5.68443,NA,7.7e-05,8.006701,NA,0.106405,7.27448,NA,0.012312,9.551089,NA,0.117268,"Biotic"
"658","Miconia_fragilis",5.699752,0.001235,7e-06,7.798457,0.077824,0.009673,7.379404,0.012171,0.001119,9.569921,0.077781,0.010661,"Biotic"
"659","Miconia_glandulifera",5.694779,0.004327,2.6e-05,7.642085,0.140014,0.035468,7.269003,0.079199,0.004104,9.616914,0.10227,0.039089,"Biotic"
"660","Miconia_glutinosa",5.664868,NA,7.7e-05,7.04316,NA,0.106405,6.988413,NA,0.012312,9.258178,NA,0.117268,"Biotic"
"661","Miconia_gonioclada",5.657564,NA,7.7e-05,6.956545,NA,0.106405,6.971669,NA,0.012312,9.318746,NA,0.117268,"Biotic"
"662","Miconia_goniostigma",5.684203,0.00223,3e-06,7.977964,0.081874,0.004434,7.16448,0.026361,0.000513,9.950601,0.092956,0.004886,"Biotic"
"663","Miconia_gracilis",5.692423,0.001585,2e-06,8.064749,0.056902,0.002313,7.312448,0.019167,0.000274,9.869759,0.05503,0.002606,"Biotic"
"664","Miconia_grandidentata",5.683399,0.0033,2.6e-05,7.901654,0.036438,0.035468,7.253314,0.052445,0.004104,9.98729,0.156945,0.039089,"Biotic"
"665","Miconia_grandifoliata",5.695926,0.001458,5e-06,7.858327,0.064115,0.007094,7.151558,0.026312,0.000821,9.84326,0.083019,0.007818,"Biotic"
"666","Miconia_gratissima",5.700841,0.000574,1e-06,7.68068,0.023985,0.001565,7.275473,0.011401,0.000181,9.613318,0.027509,0.001725,"Biotic"
"667","Miconia_heliotropoides",5.697102,0.000865,2e-06,7.479812,0.033848,0.002533,7.330379,0.011662,0.000293,9.334996,0.03583,0.002792,"Biotic"
"668","Miconia_hemenostigma",5.671326,0.004286,1.5e-05,7.364321,0.230325,0.021281,7.309312,0.045354,0.002462,9.167235,0.23402,0.023454,"Biotic"
"669","Miconia_hirtella",5.688071,0.001916,1.9e-05,7.283717,0.057052,0.026601,7.359171,0.009574,0.003078,9.265602,0.027585,0.029317,"Biotic"
"670","Miconia_holosericea",5.697771,0.000429,0,7.570037,0.023548,0.000514,7.302877,0.006745,6e-05,9.479858,0.02427,0.000572,"Biotic"
"671","Miconia_hondurensis",5.695483,0.004086,6e-06,7.847849,0.088635,0.008185,7.418194,0.040562,0.000947,9.62919,0.091358,0.009021,"Biotic"
"672","Miconia_hookeriana",5.69121,0.002464,8e-06,7.721802,0.168728,0.010641,7.154041,0.028534,0.001231,9.775384,0.18519,0.011727,"Biotic"
"673","Miconia_hypoleuca",5.694378,0.001019,2e-06,7.376714,0.062882,0.002956,7.303859,0.012013,0.000342,9.272569,0.060618,0.003257,"Biotic"
"674","Miconia_impetiolaris",5.70096,0.00141,4e-06,7.921304,0.098139,0.00532,7.423279,0.019295,0.000616,9.662562,0.102781,0.005863,"Biotic"
"675","Miconia_inaequipetiolata",5.671087,NA,7.7e-05,7.379008,NA,0.106405,7.367709,NA,0.012312,9.08885,NA,0.117268,"Biotic"
"676","Miconia_inconspicua",5.675802,0.001444,3e-06,7.379318,0.030767,0.004434,7.1174,0.017129,0.000513,9.452982,0.041185,0.004886,"Biotic"
"677","Miconia_indicoviolacea",5.691025,0.004558,3.9e-05,8.323069,0.449851,0.053203,7.129078,0.111572,0.006156,10.226199,0.236534,0.058634,"Biotic"
"678","Miconia_intricata",5.697515,0.002713,1.5e-05,8.529734,0.203889,0.021281,7.239481,0.065313,0.002462,10.388468,0.185378,0.023454,"Biotic"
"679","Miconia_ioneura",5.67494,0.001056,9e-06,6.599638,0.061049,0.011823,7.414424,0.012407,0.001368,8.374417,0.062115,0.01303,"Biotic"
"680","Miconia_jahnii",5.657045,0.003002,3e-06,7.34979,0.078442,0.003941,7.047112,0.030571,0.000456,9.54558,0.063336,0.004343,"Biotic"
"681","Miconia_javorkaeana",5.688161,NA,7.7e-05,7.342132,NA,0.106405,7.284135,NA,0.012312,9.41768,NA,0.117268,"Biotic"
"682","Miconia_jorgensenii",5.661744,NA,7.7e-05,7.085901,NA,0.106405,7.022868,NA,0.012312,9.390075,NA,0.117268,"Biotic"
"683","Miconia_kraenzlinii",5.672484,0.012584,1.9e-05,7.59968,0.321748,0.026601,7.04425,0.026994,0.003078,9.764316,0.351058,0.029317,"Biotic"
"684","Miconia_kriegeriana",5.668673,0.000345,3.9e-05,7.350416,0.077323,0.053203,7.097789,0.018605,0.006156,9.415954,0.080392,0.058634,"Biotic"
"685","Miconia_labiakiana",5.68477,NA,7.7e-05,7.148346,NA,0.106405,7.126087,NA,0.012312,9.266721,NA,0.117268,"Biotic"
"686","Miconia_laevigata",5.690833,0.001972,3e-06,7.435293,0.057018,0.004256,7.45519,0.016226,0.000492,9.136517,0.064544,0.004691,"Biotic"
"687","Miconia_lanceolata",5.669018,NA,7.7e-05,7.427144,NA,0.106405,7.239215,NA,0.012312,9.418736,NA,0.117268,"Biotic"
"688","Miconia_lappacea",5.698866,0.001417,7e-06,7.892801,0.069808,0.009673,7.328387,0.014704,0.001119,9.725683,0.04725,0.010661,"Biotic"
