"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Monotoca_elliptica","Ericaceae","Biotic",0.0448575422393517,0.135501802329643,7.00945836125783
"Monotoca_ledifolia","Ericaceae","Biotic",0.0448563183063686,0.13379239664351,7.01552354835387
"Monotoca_scoparia","Ericaceae","Biotic",0.0448547663768968,0.133693531920188,7.01472405095608
"Monotoca_rotundifolia","Ericaceae","Biotic",0.044857531123319,0.135515969354753,7.00948387391489
"Monotoca_empetrifolia","Ericaceae","Biotic",0.0448562407836115,0.133822574520585,7.01555429571346
"Montitega_dealbata","Ericaceae","Biotic",0.0448546433478004,0.133716043372076,7.01474923487694
"Androstoma_verticillata","Ericaceae","Biotic",0.0448571954417573,0.135516038771306,7.00948160797473
"Androstoma_empetrifolia","Ericaceae","Biotic",0.0448559663768388,0.133823638962521,7.01548141912675
"Acrotriche_serrulata","Ericaceae","Biotic",0.0448543781080814,0.13369065761792,7.01467326204815
"Trochocarpa_laurina","Ericaceae","Biotic",0.0448571483697899,0.135497481632856,7.00944822280447
"Trochocarpa_gunnii","Ericaceae","Biotic",0.044855917126805,0.133816745317538,7.01545642360858
"Planocarpa_nitida","Ericaceae","Biotic",0.0448543621408277,0.133702128314419,7.01469154032956
"Planocarpa_petiolaris","Ericaceae","Biotic",0.0448571322587304,0.135508473410573,7.00946784521947
"Conostephium_preissii","Ericaceae","Biotic",0.0448561849982387,0.133811514601824,7.01552056627232
"Conostephium_pendulum","Ericaceae","Biotic",0.0448546387764545,0.133701286958936,7.01472321133975
"Astroloma_pinifolium","Ericaceae","Biotic",0.04485742649693,0.135515060387756,7.00948207616051
"Astroloma_conostephioides","Ericaceae","Biotic",0.044856200822255,0.13381150842338,7.01552476724846
"Astroloma_baxteri","Ericaceae","Biotic",0.0448545736399865,0.133715103266586,7.01473976438413
"Styphelia_pancheri","Ericaceae","Biotic",0.044857311682005,0.135508814622795,7.0094700473686
"Brachyloma_daphnoides","Ericaceae","Biotic",0.0448560843590772,0.133810706621228,7.01549180850765
"Brachyloma_saxicola","Ericaceae","Biotic",0.0448545256483627,0.133714605111855,7.01473315269057
"Brachyloma_concolor","Ericaceae","Biotic",0.0448572917623442,0.135498156635378,7.00945067969099
"Brachyloma_mogin","Ericaceae","Biotic",0.0448560642054421,0.133800846422591,7.0154693759388
"Brachyloma_preissii","Ericaceae","Biotic",0.0448545196438484,0.133687930801693,7.01468545324243
"Styphelia_cymbulae","Ericaceae","Biotic",0.0448572909365157,0.135498195029276,7.00945075681829
"Brachyloma_scortechinii","Ericaceae","Biotic",0.0448559792318102,0.133831114383206,7.01549802409427
"Melichrus_procumbens","Ericaceae","Biotic",0.0448545376480502,0.133698370076497,7.01470595138826
"Melichrus_urceolatus","Ericaceae","Biotic",0.044857309045949,0.135508982602389,7.00947027802618
"Monotoca_aristata","Ericaceae","Biotic",0.0448560724438395,0.133816984088516,7.01549923538155
"Acrotriche_affinis","Ericaceae","Biotic",0.0448544361446187,0.133715742100844,7.01472452214516
"Pentachondra_involucrata","Ericaceae","Biotic",0.0448564628599253,0.135495812680212,7.00944561562234
"Pentachondra_pumila","Ericaceae","Biotic",0.0448552235773455,0.133837899916144,7.01531290535745
"Budawangia_gnidioides","Ericaceae","Abiotic",0.0500876998007402,0.0400989441326075,7.0527030605517
"Epacris_impressa","Ericaceae","Abiotic",0.0500877989293609,0.0381962257915485,7.06067085221112
"Rupicola_sprengelioides","Ericaceae","Abiotic",0.0500898241866099,0.0398856618606876,7.06068137695484
"Epacris_lanuginosa","Ericaceae","Abiotic",0.050087416525498,0.0424269477758482,7.05303974607261
"Woollsia_pungens","Ericaceae","Abiotic",0.0500875050855841,0.0405763527850302,7.06099455855624
"Lysinema_ciliatum","Ericaceae","Abiotic",0.0500897326392019,0.040613115468119,7.06078494259359
"Cosmelia_rubra","Ericaceae","Abiotic",0.0500874455231963,0.0421979607386461,7.05300564855446
"Sprengelia_incarnata","Ericaceae","Abiotic",0.0500875409100766,0.0402993012384615,7.06095358542289
"Andersonia_sprengelioides","Ericaceae","Abiotic",0.0500897347233517,0.0406041008982412,7.0607807979439
"Dracophyllum_kirkii","Ericaceae","Abiotic",0.0500882952777571,0.0353575846718736,7.05200462126572
"Dracophyllum_ophioliticum","Ericaceae","Abiotic",0.0500884027251204,0.0334458167847533,7.06001667004924
"Dracophyllum_patens","Ericaceae","Abiotic",0.0500906255367872,0.0334772634770563,7.05984325360584
"Dracophyllum_acerosum","Ericaceae","Abiotic",0.0500882951991942,0.0353581022610159,7.05200469843633
"Dracophyllum_trimorphum","Ericaceae","Abiotic",0.0500884026454882,0.0334463355090705,7.06001674165644
"Dracophyllum_rosmarinifolium","Ericaceae","Abiotic",0.0500906256460026,0.0334762299910895,7.05984312823677
"Dracophyllum_densum","Ericaceae","Abiotic",0.0500882535691692,0.0357052014680444,7.05205461822216
"Dracophyllum_filifolium","Ericaceae","Abiotic",0.0500883604147283,0.0337940900786914,7.06006345714818
"Dracophyllum_scoparium","Ericaceae","Abiotic",0.0500905821566039,0.0338331673833014,7.0598897880762
"Dracophyllum_longifolium","Ericaceae","Abiotic",0.05008824937329,0.0357367548823605,7.05205985706013
"Dracophyllum_muscoides","Ericaceae","Abiotic",0.0500883561576887,0.0338257338350497,7.06006839468925
"Dracophyllum_arboreum","Ericaceae","Abiotic",0.0500905821532178,0.0338331954537257,7.05988979164506
"Dracophyllum_pronum","Ericaceae","Abiotic",0.0500882130086965,0.0360409320692005,7.05210344206502
"Dracophyllum_strictum","Ericaceae","Abiotic",0.0500879929276418,0.0367865549322149,7.06046929980285
"Dracophyllum_townsonii","Ericaceae","Abiotic",0.050090293236713,0.0362037598029702,7.06019792084149
"Dracophyllum_latifolium","Ericaceae","Abiotic",0.0500879632200006,0.0380983400397047,7.0524026312988
"Dracophyllum_fiordense","Ericaceae","Abiotic",0.0500880767198066,0.0361012703177042,7.06037705297563
"Dracophyllum_menziesii","Ericaceae","Abiotic",0.0500903040284817,0.0361130708890669,7.06018628169402
"Dracophyllum_traversii","Ericaceae","Abiotic",0.0500877070708245,0.0402119671795791,7.05270476890715
"Dracophyllum_balansae","Ericaceae","Abiotic",0.0500882320455171,0.0348860825708717,7.06020938000313
"Dracophyllum_alticola","Ericaceae","Abiotic",0.0500904586520558,0.0348955639086788,7.06002511260036
"Dracophyllum_ramosum","Ericaceae","Abiotic",0.0500881513600102,0.0365914409608105,7.05218155058756
"Dracophyllum_mackeeanum","Ericaceae","Abiotic",0.0500882566497788,0.0346820226692872,7.06018210962441
"Dracophyllum_cosmelioides","Ericaceae","Abiotic",0.0500903744157304,0.0355905778433124,7.06011438455095
"Dracophyllum_verticillatum","Ericaceae","Abiotic",0.0500879060872817,0.0386079298645417,7.05247220257398
"Dracophyllum_involucratum","Ericaceae","Abiotic",0.0500880078412438,0.0367023596261346,7.06045394325522
"Dracophyllum_thiebautii","Ericaceae","Abiotic",0.0500902079270781,0.0369234805648429,7.06028717449867
"Dracophyllum_ouaiemense","Ericaceae","Abiotic",0.0500878787681536,0.0388152784295306,7.05250258678279
"Richea_procera","Ericaceae","Abiotic",0.0500880886877469,0.0359558293849283,7.0603601701725
"Richea_milliganii","Ericaceae","Abiotic",0.0500903159296629,0.0359674005751001,7.06017004462244
"Richea_acerosa","Ericaceae","Abiotic",0.050087981410558,0.0378984974479834,7.05237684132124
"Richea_sprengelioides","Ericaceae","Abiotic",0.0500880466081116,0.0363032309970386,7.06040720518512
"Dracophyllum_oceanicum","Ericaceae","Abiotic",0.0500902330887558,0.0365959918743758,7.06025468384933
"Dracophyllum_secundum","Ericaceae","Abiotic",0.0500879035651998,0.0384889928572139,7.05246547049409
"Dracophyllum_macranthum","Ericaceae","Abiotic",0.0500879517162774,0.037028112890043,7.06050821526394
"Dracophyllum_fitzgeraldii","Ericaceae","Abiotic",0.0500898594632482,0.039696816129711,7.06064937886926
"Richea_pandanifolia","Ericaceae","Abiotic",0.050087903227436,0.0385188356394639,7.05246481553835
"Richea_continentis","Ericaceae","Abiotic",0.050088005108609,0.0366131202953403,7.06044726303666
"Richea_alpina","Ericaceae","Abiotic",0.0500902329914102,0.0366237056534968,7.06025337597069
"Richea_scoparia","Ericaceae","Abiotic",0.0500879034919791,0.0385166199686856,7.05246449517645
"Richea_gunnii","Ericaceae","Abiotic",0.0500879007787413,0.0374884486983837,7.06056549270984
"Richea_victoriana","Ericaceae","Abiotic",0.0500901288902518,0.0375029007203464,7.06036728601802
"Dracophyllum_minimum","Ericaceae","Abiotic",0.0500876207616377,0.0408723646127249,7.05280109277253
"Dracophyllum_sayeri","Ericaceae","Abiotic",0.050087513166119,0.0405312060047601,7.06098428390708
"Sphenotoma_gracilis","Ericaceae","Abiotic",0.0500899271931806,0.0390378074447741,7.06057641062578
"Sphenotoma_drummondii","Ericaceae","Abiotic",0.0500876005145689,0.0409215454599038,7.05282282211375
"Sphenotoma_dracophylloides","Ericaceae","Abiotic",0.050087637772608,0.0395187106898018,7.0608480612725
"Sphenotoma_capitata","Ericaceae","Abiotic",0.0500898670698399,0.0395370723432044,7.06063889264715
"Dracophyllum_milliganii","Ericaceae","Abiotic",0.05008740875533,0.0424930292448459,7.05305159725265
"Archeria_comberi","Ericaceae","Abiotic",0.0500875729882695,0.0400415991852398,7.06091985034158
"Archeria_hirtella","Ericaceae","Abiotic",0.0500898025941855,0.0400609770582566,7.06070783285611
"Lebetanthus_myrsinites","Ericaceae","Abiotic",0.0500874246761608,0.0423702963126437,7.05303143271222
"Prionotes_cerinthoides","Ericaceae","Abiotic",0.0500875197482929,0.0404719762456595,7.06097770832266
"Ceratostema_lanigerum","Ericaceae","Biotic",0.0448568221922618,0.133784024615863,7.01577021177604
