"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Cynanchum_laeve","Apocynaceae","Dry",0.0747395759297776,0.0783817329611703,7.03483238447935
"Cynanchum_boudieri","Apocynaceae","Dry",0.0747695072420415,0.0781440236179104,7.04197363020409
"Glossonema_boveanum","Apocynaceae","Dry",0.07494446814041,0.0784294577930265,7.0358802481212
"Odontanthera_radians","Apocynaceae","Dry",0.0747504597576743,0.078429509321853,7.03508504106056
"Pentarrhinum_abyssinicum","Apocynaceae","Dry",0.0747780638647149,0.078182071687724,7.04221186194988
"Pentarrhinum_insipidum","Apocynaceae","Dry",0.0749439359736696,0.0784260622892714,7.03586917056068
"Pentarrhinum_somaliense","Apocynaceae","Dry",0.0747452718488106,0.0784043148179623,7.03497290188871
"Pentarrhinum_gonoloboides","Apocynaceae","Dry",0.0747735622948932,0.0781608008281315,7.04209291575387
"Cynanchum_wilfordii","Apocynaceae","Dry",0.0749331733921016,0.0783828269447165,7.0356128756738
"Cynanchum_obtusifolium","Apocynaceae","Dry",0.0747401878359672,0.0783844569619615,7.03484324796573
"Cynanchum_rungweense","Apocynaceae","Dry",0.074768730888889,0.0781418248567515,7.04194223440326
"Cynanchum_falcatum","Apocynaceae","Dry",0.0749307112366213,0.0783741838855028,7.03554872261754
"Cynanchum_floribundum","Apocynaceae","Dry",0.0747374118325475,0.0783736463175981,7.03477196693251
"Cynanchum_polyanthum","Apocynaceae","Dry",0.0747660821347483,0.0781314485884073,7.04185897395419
"Cynanchum_africanum","Apocynaceae","Dry",0.0749450790667685,0.0784456833865204,7.0358591832247
"Cynanchum_meyeri","Apocynaceae","Dry",0.0747512856797732,0.078445487337508,7.03507198028609
"Cynanchum_altiscandens","Apocynaceae","Dry",0.0747803966784481,0.0782069002757614,7.04221614796056
"Cynanchum_natalitium","Apocynaceae","Dry",0.0749459560477818,0.0784506850299092,7.03587810075562
"Cynanchum_ellipticum","Apocynaceae","Dry",0.0747520626775441,0.0784500723655532,7.03508844439572
"Cynanchum_thesioides","Apocynaceae","Dry",0.0747714236332365,0.0781587927764339,7.04199381202759
"Metaplexis_japonica","Apocynaceae","Dry",0.0749363733101292,0.0784021762267649,7.03566481875713
"Cynanchum_ampanihense","Apocynaceae","Dry",0.0747896379631957,0.078612765265795,7.03600357390567
"Cynanchum_folotsioides","Apocynaceae","Dry",0.0748164332993065,0.0783642191591203,7.04326968089016
"Cynanchum_implicatum","Apocynaceae","Dry",0.0749857327244897,0.0786104656441124,7.03687609384526
"Cynanchum_mevei","Apocynaceae","Dry",0.0747895736634086,0.0786124013090736,7.03600221491566
"Cynanchum_sigridiae","Apocynaceae","Dry",0.0748163460949272,0.078363719936178,7.04326762162955
"Cynanchum_gerrardii","Apocynaceae","Dry",0.0749856518199068,0.0786100230117198,7.03687434352583
"Cynanchum_julianimarnieri","Apocynaceae","Dry",0.0747896336245946,0.0786127427660837,7.03600348144651
"Cynanchum_radiatum","Apocynaceae","Dry",0.074816407092373,0.0783640700345035,7.04326905897567
"Cynanchum_appendiculatopsis","Apocynaceae","Dry",0.074985424196526,0.0786088155490504,7.03686937228336
"Cynanchum_insigne","Apocynaceae","Dry",0.0747893670785059,0.0786112584329825,7.03599781496115
"Cynanchum_marnieranum","Apocynaceae","Dry",0.0748161466737821,0.0783626066181271,7.04326281563954
"Cynanchum_messeri","Apocynaceae","Dry",0.0749849075348226,0.0786061220759758,7.03685802815441
"Cynanchum_grandidieri","Apocynaceae","Dry",0.074787497026807,0.0786011683873938,7.03595758068422
"Cynanchum_rauhianum","Apocynaceae","Dry",0.0748143248589866,0.0783526812332279,7.04321804027658
"Cynanchum_pachycladon","Apocynaceae","Dry",0.0749832521660302,0.0785976015768592,7.03682145555444
"Cynanchum_rossii","Apocynaceae","Dry",0.0747869943755858,0.0785984214204669,7.03594694970211
"Cynanchum_pycnoneuroides","Apocynaceae","Dry",0.0748138197543205,0.0783498980710921,7.0432058345548
"Cynanchum_obovatum","Apocynaceae","Dry",0.0749829349313464,0.0785959702931506,7.03681451356084
"Cynanchum_erythranthum","Apocynaceae","Dry",0.0747872896118437,0.0786000658033242,7.03595313667072
"Cynanchum_sessiliflorum","Apocynaceae","Dry",0.0748141231850137,0.0783515982465079,7.04321305579862
"Cynanchum_crassipedicellatum","Apocynaceae","Dry",0.0749828942563913,0.0785957752060272,7.03681358448428
"Cynanchum_papillatum","Apocynaceae","Dry",0.0747869031220737,0.078597957010864,7.03594492992504
"Cynanchum_macranthum","Apocynaceae","Dry",0.0748137189568632,0.0783493846058034,7.04320321180015
"Cynanchum_angavokeliense","Apocynaceae","Dry",0.0749831476103077,0.0785972459405389,7.03681890429599
"Cynanchum_itremense","Apocynaceae","Dry",0.074787183173038,0.0785996042543503,7.03595074843621
"Cynanchum_moramangense","Apocynaceae","Dry",0.07481402160005,0.0783511532665283,7.04321021061699
"Cynanchum_arenarium","Apocynaceae","Dry",0.0749827374998695,0.0785950448520068,7.03680993255704
"Cynanchum_verrucosum","Apocynaceae","Dry",0.0747866680910708,0.0785968043462381,7.03593957842066
"Cynanchum_perrieri","Apocynaceae","Dry",0.0748134162830087,0.0783478932716766,7.04319507280917
"Cynanchum_madagascariense","Apocynaceae","Dry",0.0749815359108345,0.0785896083382533,7.03678131875696
"Cynanchum_toliari","Apocynaceae","Dry",0.0747856357827011,0.0785918383020401,7.0359156835056
"Cynanchum_comorense","Apocynaceae","Dry",0.0748131344109395,0.0783470582269201,7.04318486531767
"Cynanchum_phillipsonianum","Apocynaceae","Dry",0.0749822237201745,0.0785933503326063,7.03679585881231
"Cynanchum_repandum","Apocynaceae","Dry",0.0747863009162656,0.0785956064086289,7.03592937935969
"Cynanchum_pearsonianum","Apocynaceae","Dry",0.0748122626643282,0.0783423577637266,7.04316329330648
"Cynanchum_viminale","Apocynaceae","Dry",0.0749812513350627,0.0785883997079734,7.03677432096603
"Schizostephanus_alatus","Apocynaceae","Dry",0.0747329910131612,0.0783588207535315,7.03463170925395
"Anemotrochus_viridivenius","Apocynaceae","Dry",0.0747943358513596,0.0782297762543842,7.04294185352654
"Matelea_bicolor","Apocynaceae","Dry",0.0749635616364399,0.0784827785776663,7.0366040847244
"Matelea_ekmanii","Apocynaceae","Dry",0.0747683815483678,0.0784841793810152,7.03576525599723
"Matelea_correllii","Apocynaceae","Dry",0.0747968796721078,0.0782430765895257,7.04300576750039
"Matelea_oblongata","Apocynaceae","Dry",0.0749648063281879,0.0784884195083201,7.03663256608056
"Matelea_nipensis","Apocynaceae","Dry",0.0747686211043083,0.0784845738856209,7.03577147154268
"Matelea_phainops","Apocynaceae","Dry",0.0747954153369934,0.0782349940009815,7.04297046872846
"Matelea_sintenisii","Apocynaceae","Dry",0.0749619896530047,0.0784747444660359,7.03656943290053
"Matelea_variifolia","Apocynaceae","Dry",0.0747668696581176,0.078476076069219,7.03573284139529
"Macroscepis_hirsuta","Apocynaceae","Dry",0.0747925752131376,0.0782231680211335,7.0428869511443
"Schubertia_grandiflora","Apocynaceae","Dry",0.074960067217244,0.0784682248489674,7.03652020430751
"Matelea_rubra","Apocynaceae","Dry",0.0747641444234448,0.0784640240031209,7.03566885268039
"Matelea_tamnifolia","Apocynaceae","Dry",0.0747887220945872,0.0782030172966313,7.04279091712847
"Dictyanthus_parviflorus","Apocynaceae","Dry",0.0749651123908482,0.078487238975726,7.03664752593138
"Dictyanthus_reticulatus","Apocynaceae","Dry",0.0747698089717937,0.0784887818005774,7.0358041056889
"Matelea_gonoloboides","Apocynaceae","Dry",0.0747960628864887,0.0782365502460222,7.04299657321396
"Matelea_cordata","Apocynaceae","Dry",0.0749681202036427,0.0785035454330495,7.03671295983295
"Matelea_cordifolia","Apocynaceae","Dry",0.0747727225770631,0.0785051967423548,7.03586603231853
"Polystemma_virdiflorum","Apocynaceae","Dry",0.0747999315740021,0.078257996381888,7.04308977699926
"Polystemma_guatemalense","Apocynaceae","Dry",0.074968078461916,0.0785033317072018,7.03671205099405
"Matelea_lanata","Apocynaceae","Dry",0.0747662400913364,0.0784712029061917,7.03572700333606
"Matelea_reticulata","Apocynaceae","Dry",0.0747936417357872,0.0782246745080373,7.0429334434804
"Matelea_pubiflora","Apocynaceae","Dry",0.0749584890528888,0.0784578131935817,7.03649478718534
"Matelea_inconspicua","Apocynaceae","Dry",0.0747652054146796,0.0784669918742184,7.03570000090611
"Prosthecidiscus_guatemalensis","Apocynaceae","Dry",0.0747926495511593,0.0782206085261461,7.04290244079451
"Matelea_trachyantha","Apocynaceae","Dry",0.0749582686114654,0.0784574527739118,7.03648568078247
"Suberogerens_cyclophylla","Apocynaceae","Dry",0.0747633295377758,0.0784585760377158,7.03565582483087
"Matelea_pedalis","Apocynaceae","Dry",0.0747873523260001,0.0781977645384634,7.0427449136751
"Gonolobus_albomarginatus","Apocynaceae","Dry",0.0749712438706228,0.078520754417101,7.03676994943686
"Gonolobus_fraternus","Apocynaceae","Dry",0.0747757329665895,0.0785225361707915,7.03591880469209
"Gonolobus_breedlovei","Apocynaceae","Dry",0.0748023805294884,0.0782723107690965,7.0431380440653
"Gonolobus_niger","Apocynaceae","Dry",0.0749707150500886,0.0785178899809817,7.03675852094218
"Gonolobus_iyanolensis","Apocynaceae","Dry",0.0747756252987093,0.078522394935343,7.03591635904722
"Gonolobus_waitukubuliensis","Apocynaceae","Dry",0.0748027783606001,0.0782750179799024,7.04314620108334
"Gonolobus_jamaicensis","Apocynaceae","Dry",0.0749711228903735,0.0785206548341695,7.0367669441241
"Gonolobus_uniflorus","Apocynaceae","Dry",0.0747756292551147,0.0785224167020433,7.0359164422822
"Gonolobus_stephanotrichus","Apocynaceae","Dry",0.0748027653109527,0.0782749431608964,7.04314589321433
"Gonolobus_suberosus","Apocynaceae","Dry",0.074965517850848,0.0784923609245666,7.03664301939014
"Gonolobus_arizonicus","Apocynaceae","Dry",0.0747769668723206,0.078529697631566,7.03594483540305
"Gonolobus_gonoloboides","Apocynaceae","Dry",0.0748040992087622,0.0782822783438512,7.04317815575539
"Gonolobus_grandiflorus","Apocynaceae","Dry",0.0749726631954082,0.0785287002640933,7.03680051431333
"Gonolobus_jaliscensis","Apocynaceae","Dry",0.0747771136135682,0.078530526557121,7.03594792962429
"Gonolobus_barbatus","Apocynaceae","Dry",0.0748035887997002,0.0782794719072672,7.0431658038357
"Gonolobus_bibarbatus","Apocynaceae","Dry",0.0749719828862449,0.078525130844989,7.03678572430493
"Gonolobus_pectinatus","Apocynaceae","Dry",0.0747764580052951,0.0785269286937647,7.03593405921057
"Gonolobus_chloranthus","Apocynaceae","Dry",0.0748033397141787,0.0782779461763754,7.04316017252418
"Gonolobus_xanthotrichus","Apocynaceae","Dry",0.0749717244004425,0.0785235905738312,7.03678016935483
"Gonolobus_stenosepalus","Apocynaceae","Dry",0.0747565313851936,0.0784322244527063,7.03546682501514
"Diplolepis_biflora","Apocynaceae","Dry",0.0747948878546539,0.0782495029687438,7.04281969012486
"Diplolepis_mucronata","Apocynaceae","Dry",0.0749623595826525,0.0784945464507022,7.03645324438833
"Diplolepis_bulligera","Apocynaceae","Dry",0.0747704218117613,0.0785111805600675,7.0356874584851
"Diplolepis_nummulariifolia","Apocynaceae","Dry",0.0747978237592773,0.0782646531964515,7.04289387009847
"Diplolepis_descolei","Apocynaceae","Dry",0.074965532826074,0.0785098200350171,7.03652377622206
"Diplolepis_diemii","Apocynaceae","Dry",0.074770417971239,0.0785111457191854,7.03568737607691
"Diplolepis_pachyphylla","Apocynaceae","Dry",0.0747970665288447,0.0782604409558224,7.0428757279702
"Jobinia_formosa","Apocynaceae","Dry",0.0749682837635859,0.0785178980103332,7.03659990329763
"Jobinia_lindbergii","Apocynaceae","Dry",0.07477324841324,0.0785209525526175,7.03576181231129
"Jobinia_streptantha","Apocynaceae","Dry",0.0748005317363491,0.0782740763157667,7.04298322528378
"Jobinia_tarmensis","Apocynaceae","Dry",0.0749686274748263,0.0785195305257741,7.03660751298987
"Orthosia_ellemannii","Apocynaceae","Dry",0.0747753787831529,0.0785326582940688,7.03580687536898
"Orthosia_kunthii","Apocynaceae","Dry",0.074802578056999,0.0782854390869888,7.04303236695036
"Orthosia_urceolata","Apocynaceae","Dry",0.0749705718269289,0.0785297542683521,7.03664977540307
"Orthosia_scoparia","Apocynaceae","Dry",0.0747744890290122,0.0785277815223222,7.03578807020691
"Scyphostelma_beckii","Apocynaceae","Dry",0.0747981817160969,0.0782627200808418,7.04291982818286
"Scyphostelma_microphyllum","Apocynaceae","Dry",0.0749660617391552,0.078508032305456,7.03654731926353
"Scyphostelma_harlingii","Apocynaceae","Dry",0.0747698607549675,0.0785043757405756,7.03568633626785
"Tassadia_berteroana","Apocynaceae","Dry",0.0747811660202811,0.0781911058940313,7.04241011789949
"Tassadia_obovata","Apocynaceae","Dry",0.0749471815134884,0.0784351908720938,7.03606529725373
"Tassadia_guianensis","Apocynaceae","Dry",0.0747526838107985,0.0784331973209775,7.03525844154685
"Araujia_angustifolia","Apocynaceae","Dry",0.0748006474368313,0.0782680728920575,7.04303183510182
"Araujia_sericifera","Apocynaceae","Dry",0.0749688662834568,0.0785136081327067,7.03665429465157
"Araujia_odorata","Apocynaceae","Dry",0.0747744469293964,0.0785209100640499,7.03582768026909
"Araujia_plumosa","Apocynaceae","Dry",0.0748016265457932,0.0782736237546288,7.04305502242881
"Philibertia_boliviana","Apocynaceae","Dry",0.0749768781092108,0.0785521792313595,7.0368357468343
"Philibertia_discolor","Apocynaceae","Dry",0.0747811019101981,0.078554266484859,7.03597472536647
"Philibertia_candolleana","Apocynaceae","Dry",0.0748092237493024,0.0783123199772486,7.04325123278449
"Philibertia_lysimachioides","Apocynaceae","Dry",0.0749781201105483,0.0785583011627462,7.0368636312402
"Philibertia_fontellae","Apocynaceae","Dry",0.0747825769525314,0.0785620403144531,7.0360066697407
"Philibertia_peduncularis","Apocynaceae","Dry",0.0748095029657443,0.0783138883094273,7.04325788644041
"Philibertia_gilliesii","Apocynaceae","Dry",0.0749783520703427,0.078559524209551,7.03686865095261
"Philibertia_picta","Apocynaceae","Dry",0.0747825147041259,0.0785616819000003,7.03600535227796
"Philibertia_globiflora","Apocynaceae","Dry",0.074809481232497,0.0783137786936823,7.0432573291246
"Philibertia_multiflora","Apocynaceae","Dry",0.0749783924193294,0.0785597696374843,7.03686950742031
"Philibertia_parviflora","Apocynaceae","Dry",0.0747821974504606,0.0785599524830085,7.03599863449852
"Tweedia_brunonis","Apocynaceae","Dry",0.0748001539679969,0.0782654514920729,7.04301977199459
"Oxypetalum_appendiculatum","Apocynaceae","Dry",0.0749776509467419,0.0785550893063205,7.03685552513327
"Oxypetalum_balansae","Apocynaceae","Dry",0.0747821547742814,0.0785589990684874,7.03599969593119
"Oxypetalum_banksii","Apocynaceae","Dry",0.0748090996588725,0.0783109491930201,7.04325130983528
"Oxypetalum_wightianum","Apocynaceae","Dry",0.0749780127650201,0.0785569414001287,7.03686345962916
"Oxypetalum_pentasetum","Apocynaceae","Dry",0.0747824070627848,0.0785604111154294,7.0360050175494
"Oxypetalum_sylvestre","Apocynaceae","Dry",0.0748093278805938,0.0783122413754596,7.04325672335131
"Oxypetalum_brachystemma","Apocynaceae","Dry",0.0749761152024778,0.0785474882399361,7.03682150696992
"Oxypetalum_dactylostelma","Apocynaceae","Dry",0.0747803561495743,0.078549555748874,7.03596112383822
"Oxypetalum_capitatum","Apocynaceae","Dry",0.0748070484815055,0.078299993537918,7.04320031308903
"Oxypetalum_solanoides","Apocynaceae","Dry",0.0749758129760946,0.0785458879278623,7.03681466976497
"Oxypetalum_pannosum","Apocynaceae","Dry",0.0747769200910353,0.0785317674531429,7.03588622577153
"Oxypetalum_warmingii","Apocynaceae","Dry",0.0748039993122892,0.0782841384365343,7.04312301926311
"Oxypetalum_lanatum","Apocynaceae","Dry",0.0749743878159337,0.0785394627410895,7.03678145028719
"Oxypetalum_minarum","Apocynaceae","Dry",0.0747787102672665,0.0785414363940159,7.035924101494
"Oxypetalum_sublanatum","Apocynaceae","Dry",0.0748054279072844,0.0782919130216859,7.04315775116391
"Funastrum_arenarium","Apocynaceae","Dry",0.0749522942137073,0.0784465920479307,7.03622668697704
"Funastrum_odoratum","Apocynaceae","Dry",0.0747577714368772,0.078447235926066,7.03541232942954
"Pattalias_palustre","Apocynaceae","Dry",0.0747841168225002,0.0781950077904438,7.04254473882622
"Funastrum_clausum","Apocynaceae","Dry",0.0749494173839211,0.0784339799627975,7.03616191428653
"Barjonia_chlorifolia","Apocynaceae","Dry",0.0747770285873453,0.0785132319020022,7.03604994794687
"Barjonia_erecta","Apocynaceae","Dry",0.0748051321042636,0.0782712446739997,7.04332434026649
"Barjonia_laxa","Apocynaceae","Dry",0.0749740058111772,0.0785172109482577,7.03693707513911
"Barjonia_glazioui","Apocynaceae","Dry",0.0747780320999608,0.0785185010478716,7.03607126155785
"Blepharodon_ampliflorum","Apocynaceae","Dry",0.074803673886038,0.0782639683803618,7.04328679250175
"Blepharodon_lineare","Apocynaceae","Dry",0.0749724136349563,0.078509846482533,7.03690151665097
"Gonolobus_parviflorus","Apocynaceae","Dry",0.0747754930514645,0.0785053247744682,7.03601699767965
"Petalostelma_martianum","Apocynaceae","Dry",0.0748034070022843,0.0782623926706675,7.04328057387249
"Petalostelma_sarcostemma","Apocynaceae","Dry",0.0749721360041141,0.0785082636990301,7.036895457616
"Blepharodon_pictum","Apocynaceae","Dry",0.0747734350318155,0.0784952935753253,7.03597127980174
"Macroditassa_grandiflora","Apocynaceae","Dry",0.0748005282971067,0.0782477124992083,7.04320675116904
"Ditassa_auriflora","Apocynaceae","Dry",0.0749735759413258,0.0785144931690138,7.03692881784236
"Ditassa_cordeiroana","Apocynaceae","Dry",0.0747780275872025,0.0785179804323341,7.03607207467645
"Ditassa_tomentosa","Apocynaceae","Dry",0.0748049658244484,0.0782698701550641,7.04332214058947
"Ditassa_eximia","Apocynaceae","Dry",0.0749732773006296,0.0785128634708498,7.03692259002433
"Metastelma_myrtifolium","Apocynaceae","Dry",0.0747778776273144,0.0785170408110904,7.03606915002399
"Nephradenia_acerosa","Apocynaceae","Dry",0.0748048177079688,0.0782689368264488,7.04331904239609
"Ditassa_retusa","Apocynaceae","Dry",0.0749730546839004,0.0785118009549861,7.03691766504121
"Blepharodon_bicuspidatum","Apocynaceae","Dry",0.0747761649742887,0.0785168473602737,7.03600169163205
"Blepharodon_glaucescens","Apocynaceae","Dry",0.0748034703050413,0.0782704686568124,7.04324168731139
"Blepharodon_mucronatum","Apocynaceae","Dry",0.0749719627369701,0.0785161839732163,7.03686008411861
"Blepharodon_grandiflorum","Apocynaceae","Dry",0.0747758167053898,0.0785149248490188,7.03599433480211
"Blepharodon_manicatum","Apocynaceae","Dry",0.0748029224321519,0.0782673863111713,7.04322863303001
"Nephradenia_filipes","Apocynaceae","Dry",0.0749698523116991,0.0785052993764459,7.03681393571927
"Hemipogon_andinus","Apocynaceae","Dry",0.0747735825618846,0.078503100524162,7.03594657493978
