"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"680","Tibouchina mariae","3","5.661455","0.013157","0.007596","2.5e-05","Tibouchina mariae","3","7.024964","0.295382","0.170539","0.039531","Tibouchina mariae","3","7.139745","0.088118","0.050875","0.004095","Tibouchina mariae","3","8.958927","0.28909","0.166906","0.038929"
"681","Clidemia spectabilis","6","5.675402","0.009622","0.003928","1.2e-05","Clidemia spectabilis","6","8.051639","0.173198","0.070708","0.019766","Clidemia spectabilis","6","7.261372","0.13715","0.055991","0.002047","Clidemia spectabilis","6","9.992985","0.304363","0.124256","0.019465"
"682","Conostegia xalapensis","53","5.691982","0.009414","0.001293","1e-06","Conostegia xalapensis","53","7.474649","0.43145","0.059264","0.002238","Conostegia xalapensis","53","7.46149","0.07644","0.0105","0.000232","Conostegia xalapensis","53","9.249863","0.395218","0.054287","0.002204"
"683","Leandra nervosa","16","5.662361","0.008602","0.00215","5e-06","Leandra nervosa","16","7.368738","0.416375","0.104094","0.007412","Leandra nervosa","16","7.09496","0.116739","0.029185","0.000768","Leandra nervosa","16","9.41037","0.383488","0.095872","0.007299"
"684","Memecylon louvelianum","17","5.684086","0.0096","0.002328","4e-06","Memecylon louvelianum","17","7.691839","0.298222","0.072329","0.006976","Memecylon louvelianum","17","7.385488","0.138443","0.033577","0.000723","Memecylon louvelianum","17","9.278085","0.368805","0.089448","0.00687"
"685","Memecylon ulopterum","4","5.688388","0.008433","0.004216","1.9e-05","Memecylon ulopterum","4","7.857652","0.38034","0.19017","0.029649","Memecylon ulopterum","4","7.352225","0.075796","0.037898","0.003071","Memecylon ulopterum","4","9.619239","0.201163","0.100582","0.029197"
"686","Blakea litoralis","8","5.696137","0.008664","0.003063","9e-06","Blakea litoralis","8","8.176484","0.321904","0.11381","0.014824","Blakea litoralis","8","7.425688","0.1032","0.036487","0.001536","Blakea litoralis","8","9.817655","0.35448","0.125328","0.014599"
"687","Conostegia centrosperma","1","5.69659",NA,NA,"7.5e-05","Conostegia centrosperma","1","7.932721",NA,NA,"0.118594","Conostegia centrosperma","1","7.395108",NA,NA,"0.012284","Conostegia centrosperma","1","9.743201",NA,NA,"0.116788"
"688","Miconia meridensis","2","5.677092","0.045503","0.032175","3.7e-05","Miconia meridensis","2","7.067213","0.171402","0.1212","0.059297","Miconia meridensis","2","7.339316","0.298144","0.21082","0.006142","Miconia meridensis","2","8.946112","0.159722","0.112941","0.058394"
"689","Blakea grandiflora","5","5.673118","0.016008","0.007159","1.5e-05","Blakea grandiflora","5","8.018417","0.192928","0.08628","0.023719","Blakea grandiflora","5","7.220952","0.222592","0.099546","0.002457","Blakea grandiflora","5","9.909385","0.23512","0.105149","0.023358"
"690","Clidemia utleyana","7","5.677779","0.007735","0.002924","1.1e-05","Clidemia utleyana","7","8.075982","0.280207","0.105908","0.016942","Clidemia utleyana","7","7.224443","0.057774","0.021837","0.001755","Clidemia utleyana","7","10.037495","0.170137","0.064306","0.016684"
"691","Miconia obscura","1","5.670398",NA,NA,"7.5e-05","Miconia obscura","1","6.959399",NA,NA,"0.118594","Miconia obscura","1","7.088409",NA,NA,"0.012284","Miconia obscura","1","8.815964",NA,NA,"0.116788"
"692","Miconia bractiflora","13","5.690771","0.009692","0.002688","6e-06","Miconia bractiflora","13","8.394742","0.44025","0.122103","0.009123","Miconia bractiflora","13","7.231204","0.105465","0.029251","0.000945","Miconia bractiflora","13","10.24153","0.440449","0.122159","0.008984"
"693","Conostegia oerstediana","4","5.676044","0.017171","0.008585","1.9e-05","Conostegia oerstediana","4","7.770811","0.289671","0.144836","0.029649","Conostegia oerstediana","4","7.322258","0.229545","0.114772","0.003071","Conostegia oerstediana","4","9.5682","0.396665","0.198332","0.029197"
"694","Blakea anomala","2","5.682729","0.001444","0.001021","3.7e-05","Blakea anomala","2","8.122796","0.168904","0.119433","0.059297","Blakea anomala","2","7.319989","0.069269","0.048981","0.006142","Blakea anomala","2","9.978499","0.003608","0.002551","0.058394"
"695","Miconia grandifoliata","15","5.693598","0.004674","0.001207","5e-06","Miconia grandifoliata","15","7.810799","0.358845","0.092653","0.007906","Miconia grandifoliata","15","7.155479","0.106828","0.027583","0.000819","Miconia grandifoliata","15","9.863562","0.282687","0.072989","0.007786"
"696","Miconia dapsiliflora","2","5.654535","0.015103","0.010679","3.7e-05","Miconia dapsiliflora","2","7.639687","0.160524","0.113508","0.059297","Miconia dapsiliflora","2","7.031107","0.065607","0.046391","0.006142","Miconia dapsiliflora","2","9.463148","0.215042","0.152058","0.058394"
"697","Blakea cuatrecasasii","5","5.680925","0.015849","0.007088","1.5e-05","Blakea cuatrecasasii","5","8.05758","0.162367","0.072613","0.023719","Blakea cuatrecasasii","5","7.326993","0.07465","0.033384","0.002457","Blakea cuatrecasasii","5","9.679538","0.083558","0.037368","0.023358"
"698","Marcetia eimeariana","2","5.671087","0","0","3.7e-05","Marcetia eimeariana","2","7.023759","0","0","0.059297","Marcetia eimeariana","2","7.284821","0","0","0.006142","Marcetia eimeariana","2","8.908289","0","0","0.058394"
"699","Miconia cercophora","4","5.669676","0.01784","0.00892","1.9e-05","Miconia cercophora","4","7.615353","0.648775","0.324388","0.029649","Miconia cercophora","4","6.967562","0.086031","0.043016","0.003071","Miconia cercophora","4","10.046288","0.471703","0.235851","0.029197"
"700","Miconia tovarensis","8","5.672482","0.00751","0.002655","9e-06","Miconia tovarensis","8","7.264501","0.342311","0.121025","0.014824","Miconia tovarensis","8","7.25388","0.065757","0.023249","0.001536","Miconia tovarensis","8","9.005319","0.20334","0.071892","0.014599"
"701","Miconia concinna","1","5.658611",NA,NA,"7.5e-05","Miconia concinna","1","8.063063",NA,NA,"0.118594","Miconia concinna","1","6.907755",NA,NA,"0.012284","Miconia concinna","1","10.183465",NA,NA,"0.116788"
"702","Miconia alboglandulosa","8","5.677679","0.00615","0.002174","9e-06","Miconia alboglandulosa","8","7.936758","0.292404","0.10338","0.014824","Miconia alboglandulosa","8","7.232154","0.095889","0.033902","0.001536","Miconia alboglandulosa","8","9.983463","0.178328","0.063048","0.014599"
"703","Conostegia tenuifolia","9","5.693785","0.009553","0.003184","8e-06","Conostegia tenuifolia","9","8.129844","0.184742","0.061581","0.013177","Conostegia tenuifolia","8","7.371013","0.042706","0.015099","0.001536","Conostegia tenuifolia","8","9.902898","0.053946","0.019073","0.014599"
"704","Miconia mesmeana","9","5.665107","0.02235","0.00745","8e-06","Miconia mesmeana","9","7.319006","0.306456","0.102152","0.013177","Miconia mesmeana","9","7.238589","0.145544","0.048515","0.001365","Miconia mesmeana","9","9.012181","0.247366","0.082455","0.012976"
"705","Memecylon perditum","6","5.692247","0.007738","0.003159","1.2e-05","Memecylon perditum","6","7.780103","0.139905","0.057116","0.019766","Memecylon perditum","6","7.524487","0.075851","0.030966","0.002047","Memecylon perditum","6","9.398192","0.348821","0.142406","0.019465"
"706","Miconia benthamiana","23","5.686949","0.010091","0.002104","3e-06","Miconia benthamiana","23","7.904311","0.493766","0.102957","0.005156","Miconia benthamiana","23","7.152412","0.124087","0.025874","0.000534","Miconia benthamiana","23","9.895911","0.448914","0.093605","0.005078"
"707","Conostegia dissitinervia","1","5.695918",NA,NA,"7.5e-05","Conostegia dissitinervia","1","8.555837",NA,NA,"0.118594","Conostegia dissitinervia","1","7.386471",NA,NA,"0.012284","Conostegia dissitinervia","1","9.857653",NA,NA,"0.116788"
"708","Blakea rotundifolia","3","5.662202","0.004188","0.002418","2.5e-05","Blakea rotundifolia","3","7.689813","0.170742","0.098578","0.039531","Blakea rotundifolia","3","7.067604","0.029118","0.016811","0.004095","Blakea rotundifolia","3","9.422673","0.44045","0.254294","0.038929"
"709","Conostegia ombrophila","11","5.682536","0.009241","0.002786","7e-06","Conostegia ombrophila","11","8.018054","0.145639","0.043912","0.010781","Conostegia ombrophila","11","7.297958","0.097857","0.029505","0.001117","Conostegia ombrophila","11","9.890441","0.176947","0.053352","0.010617"
"710","Triolena pustulata","8","5.69026","0.005759","0.002036","9e-06","Triolena pustulata","8","7.75705","0.392747","0.138857","0.014824","Triolena pustulata","8","7.009293","0.048243","0.017056","0.001536","Triolena pustulata","8","9.969399","0.314288","0.111118","0.014599"
"711","Blakea spruceana","15","5.680855","0.013037","0.003366","5e-06","Blakea spruceana","15","7.431498","0.456302","0.117817","0.007906","Blakea spruceana","15","7.129494","0.106789","0.027573","0.000819","Blakea spruceana","15","9.493379","0.471885","0.12184","0.007786"
"712","Blakea chlorantha","1","5.68477",NA,NA,"7.5e-05","Blakea chlorantha","1","7.68708",NA,NA,"0.118594","Blakea chlorantha","1","7.411556",NA,NA,"0.012284","Blakea chlorantha","1","9.483264",NA,NA,"0.116788"
"713","Brachyotum incrassatum","1","5.64527",NA,NA,"7.5e-05","Brachyotum incrassatum","1","7.223296",NA,NA,"0.118594","Brachyotum incrassatum","1","6.985642",NA,NA,"0.012284","Brachyotum incrassatum","1","9.290721",NA,NA,"0.116788"
"714","Conostegia polyandra","13","5.700119","0.002411","0.000669","6e-06","Conostegia polyandra","13","8.287531","0.405526","0.112473","0.009123","Conostegia polyandra","10","7.314204","0.08127","0.0257","0.001228","Conostegia polyandra","10","10.130783","0.397634","0.125743","0.011679"
"715","Blakea hirsuta","10","5.684453","0.015874","0.00502","7e-06","Blakea hirsuta","10","7.577733","0.563393","0.178161","0.011859","Blakea hirsuta","10","7.156456","0.098612","0.031184","0.001228","Blakea hirsuta","10","9.686975","0.498313","0.15758","0.011679"
"716","Conostegia hammelii","10","5.698162","0.003136","0.000992","7e-06","Conostegia hammelii","10","7.993358","0.213477","0.067507","0.011859","Conostegia hammelii","10","7.412503","0.03371","0.01066","0.001228","Conostegia hammelii","10","9.817167","0.180278","0.057009","0.011679"
"717","Anaectocalyx bracteosa","1","5.671087",NA,NA,"7.5e-05","Anaectocalyx bracteosa","1","7.604396",NA,NA,"0.118594","Anaectocalyx bracteosa","1","7.226209",NA,NA,"0.012284","Anaectocalyx bracteosa","1","9.049702",NA,NA,"0.116788"
"718","Leandra lacunosa","24","5.681152","0.007832","0.001599","3e-06","Leandra lacunosa","24","7.268424","0.162001","0.033068","0.004941","Leandra lacunosa","24","7.212477","0.114931","0.02346","0.000512","Leandra lacunosa","24","9.306548","0.179247","0.036589","0.004866"
"719","Miconia sessilifolia","4","5.676063","0.003714","0.001857","1.9e-05","Miconia sessilifolia","4","6.88958","0.113208","0.056604","0.029649","Miconia sessilifolia","4","7.320021","0.094076","0.047038","0.003071","Miconia sessilifolia","4","9.039727","0.153153","0.076576","0.029197"
"720","Miconia stevensiana","12","5.698149","0.003878","0.001119","6e-06","Miconia stevensiana","12","8.057056","0.201799","0.058254","0.009883","Miconia stevensiana","12","7.429039","0.038397","0.011084","0.001024","Miconia stevensiana","12","9.773809","0.128038","0.036961","0.009732"
"721","Blakea alternifolia","3","5.701725","0.00051","0.000294","2.5e-05","Blakea alternifolia","3","8.780035","0.171974","0.099289","0.039531","Blakea alternifolia","3","7.279463","0.01599","0.009232","0.004095","Blakea alternifolia","3","10.669523","0.216285","0.124872","0.038929"
"722","Ossaea petiolaris","1","5.644563",NA,NA,"7.5e-05","Ossaea petiolaris","1","7.26473",NA,NA,"0.118594","Ossaea petiolaris","1","7.163947",NA,NA,"0.012284","Ossaea petiolaris","1","8.72794",NA,NA,"0.116788"
"723","Brachyotum fictum","1","5.662092",NA,NA,"7.5e-05","Brachyotum fictum","1","6.34388",NA,NA,"0.118594","Brachyotum fictum","1","7.101676",NA,NA,"0.012284","Brachyotum fictum","1","8.892749",NA,NA,"0.116788"
"724","Miconia brevitheca","7","5.673559","0.013991","0.005288","1.1e-05","Miconia brevitheca","7","7.678495","0.329983","0.124722","0.016942","Miconia brevitheca","7","6.992777","0.085468","0.032304","0.001755","Miconia brevitheca","7","9.777747","0.27468","0.103819","0.016684"
"725","Miconia pustulata","13","5.657271","0.020022","0.005553","6e-06","Miconia pustulata","13","7.402381","0.580229","0.160927","0.009123","Miconia pustulata","13","7.054708","0.152635","0.042333","0.000945","Miconia pustulata","13","9.479774","0.464053","0.128705","0.008984"
"726","Macrocentrum vestitum","2","5.690191","0","0","3.7e-05","Macrocentrum vestitum","2","7.917901","0","0","0.059297","Macrocentrum vestitum","2","7.305188","0","0","0.006142","Macrocentrum vestitum","2","9.570878","0","0","0.058394"
"727","Miconia oraria","14","5.684917","0.016083","0.004298","5e-06","Miconia oraria","14","8.006193","0.517213","0.138231","0.008471","Miconia oraria","14","7.191059","0.136778","0.036555","0.000877","Miconia oraria","14","9.918251","0.411032","0.109853","0.008342"
"728","Centradenia inaequilateralis","24","5.688706","0.008304","0.001695","3e-06","Centradenia inaequilateralis","24","7.806172","0.322307","0.065791","0.004941","Centradenia inaequilateralis","24","7.391317","0.080473","0.016426","0.000512","Centradenia inaequilateralis","24","9.49673","0.334016","0.068181","0.004866"
"729","Memecylon cogniauxii","3","5.686002","0.006093","0.003518","2.5e-05","Memecylon cogniauxii","3","6.968503","0.098387","0.056804","0.039531","Memecylon cogniauxii","3","7.270462","0.122925","0.070971","0.004095","Memecylon cogniauxii","3","8.866268","0.06766","0.039064","0.038929"
"730","Axinaea alata","5","5.655358","0.009905","0.00443","1.5e-05","Axinaea alata","5","6.843766","0.407484","0.182232","0.023719","Axinaea alata","5","7.260993","0.060969","0.027266","0.002457","Axinaea alata","5","8.852743","0.142525","0.063739","0.023358"
"731","Tibouchina gleasoniana","4","5.669814","0.020184","0.010092","1.9e-05","Tibouchina gleasoniana","4","7.745873","0.432391","0.216196","0.029649","Tibouchina gleasoniana","4","7.105343","0.02523","0.012615","0.003071","Tibouchina gleasoniana","4","9.50426","0.291312","0.145656","0.029197"
"732","Blakea calycosa","5","5.685838","0.006751","0.003019","1.5e-05","Blakea calycosa","5","7.985091","0.126499","0.056572","0.023719","Blakea calycosa","5","7.292515","0.113711","0.050853","0.002457","Blakea calycosa","5","9.911748","0.218708","0.097809","0.023358"
"733","Memecylon deminutum","1","5.669364",NA,NA,"7.5e-05","Memecylon deminutum","1","7.276556",NA,NA,"0.118594","Memecylon deminutum","1","7.06732",NA,NA,"0.012284","Memecylon deminutum","1","9.011279",NA,NA,"0.116788"
"734","Memecylon eduliforme","9","5.690232","0.008688","0.002896","8e-06","Memecylon eduliforme","9","7.903816","0.196651","0.06555","0.013177","Memecylon eduliforme","9","7.449638","0.106127","0.035376","0.001365","Memecylon eduliforme","9","9.462812","0.366308","0.122103","0.012976"
"735","Miconia rosea","6","5.69187","0.004604","0.00188","1.2e-05","Miconia rosea","6","7.751523","0.405323","0.165472","0.019766","Miconia rosea","6","7.243569","0.121262","0.049505","0.002047","Miconia rosea","6","9.745654","0.329079","0.134346","0.019465"
"736","Brachyotum fraternum","1","5.647036",NA,NA,"7.5e-05","Brachyotum fraternum","1","7.424762",NA,NA,"0.118594","Brachyotum fraternum","1","6.869014",NA,NA,"0.012284","Brachyotum fraternum","1","9.178334",NA,NA,"0.116788"
"737","Memecylon magnifoliatum","1","5.663828",NA,NA,"7.5e-05","Memecylon magnifoliatum","1","7.18007",NA,NA,"0.118594","Memecylon magnifoliatum","1","7.176255",NA,NA,"0.012284","Memecylon magnifoliatum","1","8.989195",NA,NA,"0.116788"
"738","Clidemia charadrophylla","2","5.683738","0.006733","0.004761","3.7e-05","Clidemia charadrophylla","2","7.821411","0.472684","0.334238","0.059297","Clidemia charadrophylla","2","7.262969","0.006444","0.004557","0.006142","Clidemia charadrophylla","2","9.451537","0.095928","0.067831","0.058394"
"739","Meriania arborea","1","5.661397",NA,NA,"7.5e-05","Meriania arborea","1","7.575585",NA,NA,"0.118594","Meriania arborea","1","7.120444",NA,NA,"0.012284","Meriania arborea","1","9.246962",NA,NA,"0.116788"
"740","Miconia undata","10","5.694199","0.009244","0.002923","7e-06","Miconia undata","10","7.766175","0.312409","0.098792","0.011859","Miconia undata","10","7.216453","0.084682","0.026779","0.001228","Miconia undata","10","9.83476","0.260483","0.082372","0.011679"
"741","Memecylon greenwayi","2","5.686626","0.006474","0.004578","3.7e-05","Memecylon greenwayi","2","6.989889","0.46572","0.329314","0.059297","Memecylon greenwayi","2","7.275516","0.003427","0.002423","0.006142","Memecylon greenwayi","2","8.908455","0.158984","0.112419","0.058394"
"742","Blakea costaricensis","1","5.68409",NA,NA,"7.5e-05","Blakea costaricensis","1","8.295798",NA,NA,"0.118594","Blakea costaricensis","1","7.291656",NA,NA,"0.012284","Blakea costaricensis","1","10.087724",NA,NA,"0.116788"
"743","Conostegia grayumii","3","5.696467","0.005688","0.003284","2.5e-05","Conostegia grayumii","3","8.064485","0.374185","0.216036","0.039531","Conostegia grayumii","3","7.424132","0.009956","0.005748","0.004095","Conostegia grayumii","3","9.800694","0.184157","0.106323","0.038929"
"744","Allomaieta pancurana","2","5.686775","0.011028","0.007798","3.7e-05","Allomaieta pancurana","2","7.847046","0.138812","0.098155","0.059297","Allomaieta pancurana","2","7.309926","0.061938","0.043797","0.006142","Allomaieta pancurana","2","9.835792","0.191485","0.1354","0.058394"
